e,de,dde
-2.45199576,-0.007325750000013073,0.027218750003918005
-2.452054366,-0.007107999999981849,-0.4272187500019859
-2.45211123,-0.010525749999995842,0.02607812499280782
-2.452195436,-0.010317125000053495,0.026062500005392564
-2.452277973,-0.01010862500001047,0.021656250001635676
-2.452358842,-0.009935374999997481,-0.27706249999845567
-2.452438325,-0.012151874999983898,0.031171874997938376
-2.45253554,-0.011902500000000529,0.12953124999701615
-2.45263076,-0.010866250000024974,0.028093749999989023
-2.45271769,-0.010641500000025186,-0.2360624999922352
-2.452802822,-0.012529999999962021,0.037015624988797444
-2.452903062,-0.012233875000051806,0.03143750000603908
-2.453000933,-0.011982375000003632,0.03306250000171586
-2.453096792,-0.011717874999990052,-0.1725312500021861
-2.453190535,-0.013098125000006776,0.061703124998382
-2.45329532,-0.012604500000019994,0.021875000005857466
-2.453396156,-0.012429499999973231,0.02539062499143415
-2.453495592,-0.01222637500004187,-0.20649999999561985
-2.453593403,-0.013878375000005914,0.03464062500045348
-2.45370443,-0.01360125000000244,0.0328593749987869
-2.45381324,-0.01333837500001229,0.03421875000024119
-2.453919947,-0.013064625000010512,-0.29732812499605116
-2.454024464,-0.015443249999977603,0.004671874997979803
-2.45414801,-0.015405874999993786,0.038874999996928165
-2.454271257,-0.015094875000018533,0.04214062499651409
-2.454392016,-0.014757750000046607,-0.41723437499465355
-2.454510078,-0.018095625000001985,0.04981249999985712
-2.454654843,-0.01769712500000335,0.046140625001351944
-2.45479642,-0.017327999999992738,0.04074999999941282
-2.454935044,-0.017001999999997616,0.12681249999410735
-2.45507106,-0.01598750000004532,-0.46535937499366214
-2.45519896,-0.019710374999992553,0.04910937499719062
-2.455356643,-0.019317500000015246,0.052859375002159925
-2.455511183,-0.0188946249999982,0.04542187499739262
-2.45566234,-0.01853125000001926,-0.46499999999862157
-2.45581059,-0.022251250000006172,0.0609999999957155
-2.4559886,-0.02176325000004072,0.05753125000707862
-2.456162706,-0.021302999999984345,-0.10431250000592532
-2.45633313,-0.022137500000031285,-0.485234374993631
-2.45651023,-0.02601937499997818,0.06031249999434184
-2.456718385,-0.025536875000023714,0.06379687499814933
-2.45692268,-0.025026500000038802,0.061703125005320894
-2.457122892,-0.02453287499999651,-0.4002500000048752
-2.457319155,-0.027734875000033736,0.06707812500596676
-2.457541034,-0.0271982499999863,-0.3285468750048071
-2.45775862,-0.0298266250000233,0.07731249999929053
-2.457997233,-0.02920812500002932,-0.35785937499461523
-2.458230898,-0.03207099999998465,0.08006249999090785
-2.458487466,-0.031430500000057746,0.07550000000891587
-2.45873891,-0.030826499999986753,0.07443749999733103
-2.458985522,-0.030231000000008435,-0.28306250000224276
-2.45922737,-0.03249550000002512,0.08099999999908766
-2.459487334,-0.03184750000003278,0.20954687500486158
-2.459742114,-0.030171124999994817,0.07471874999284678
-2.459983483,-0.029573375000052374,-0.23092187499710415
-2.46022007,-0.03142075000002818,0.06862500000211895
-2.460471436,-0.030871750000011536,0.06943749999995744
-2.46071841,-0.030316250000012184,0.06728125000195725
-2.46096094,-0.029777999999996824,-0.247062500000335
-2.461199164,-0.03175449999999841,-0.1908906250085891
-2.4614532,-0.033281625000066276,0.0858750000069362
-2.461719453,-0.03259462500001117,0.07967187500021967
-2.46198021,-0.03195725000000976,0.07634375000240069
-2.462235868,-0.031346499999990896,-0.22676562500709316
-2.46248664,-0.033160625000046635,0.07984375000750188
-2.462751925,-0.032521874999986974,0.07570312499102902
-2.4630121,-0.03191625000005908,0.07656250000662335
-2.46326743,-0.03130375000000643,-0.2798437499995971
-2.46351786,-0.03354250000000197,0.08382812499716868
-2.4637862,-0.03287187500002499,0.0754218750024526
-2.464049175,-0.0322685000000057,0.0759062499939571
-2.464307323,-0.03166125000005438,-0.31057812499603016
-2.464560613,-0.034145875000021246,0.08214062500325928
-2.46483378,-0.033488749999995536,0.08246874999571505
-2.46510169,-0.03282900000003018,-0.15696874999821694
-2.465364322,-0.03408475000001522,-0.12917187500197583
-2.465637,-0.035118125000030455,0.0837968750015228
-2.465917945,-0.034447750000018644,0.08335937500001725
-2.466193527,-0.033780875000018876,0.08054687500322905
-2.466463774,-0.0331364999999934,-0.10315625000046132
-2.466728866,-0.033961749999996634,0.08990624999354345
-2.46700056,-0.033242500000048684,0.08193750000726921
-2.4672665,-0.032586999999990894,0.07731249999235208
-2.467527196,-0.03196850000005242,-0.23168749999106372
-2.467782944,-0.0338219999999799,0.08267187499170425
-2.46805352,-0.033160625000046635,0.08312500000144239
-2.468318805,-0.032495625000035465,0.0768125000064919
-2.46857877,-0.03188112499998387,-0.14784375000648
-2.468833819,-0.033063875000035055,0.08429687500125989
-2.46909833,-0.03238950000002535,0.11781249999883436
-2.469357446,-0.0314470000000352,0.07426562500392662
-2.469609022,-0.030852875000004113,-0.2598437500031625
-2.469855845,-0.03293162500002826,0.07335937500527005
-2.470119298,-0.032344749999986426,0.06610937499519999
-2.470378056,-0.03181587500002512,0.07125000000420946
-2.470632583,-0.03124587499999176,0.08171874999610854
-2.47088255,-0.030592125000023253,-0.24957812500031507
-2.471127287,-0.03258875000002467,0.34201562500206945
-2.471387997,-0.02985262500000963,0.06285937499690755
-2.471626818,-0.029349750000034647,0.06334375000229071
-2.471861616,-0.028843000000016602,-0.19907812499908473
-2.47209236,-0.030435625000008397,0.06728124999501836
-2.472335845,-0.02989737500004855,0.06846875001000735
-2.472575024,-0.029349624999968793,0.07006249998922047
-2.472809821,-0.02878912500005534,-0.12012499999588504
-2.473040134,-0.029750125000021888,0.060062500001411744
-2.473278135,-0.02926962500001086,0.05728125000027118
-2.473512292,-0.028811375000008944,0.05773437500306826
-2.473742783,-0.028349499999984654,-0.0977812500067539
-2.473969579,-0.029131750000038252,0.06751562500053342
-2.474202633,-0.028591625000034284,0.06776562500734043
-2.474431366,-0.02804949999997586,0.06540624999253393
-2.474655762,-0.02752625000003588,-0.4204843749998855
-2.474875972,-0.0308901250000331,0.06939062500301785
-2.475123093,-0.030335000000009264,0.0665937500005836
-2.475365773,-0.02980225000000489,0.06681249999786693
-2.475604191,-0.02926775000002225,-0.02957812499790836
-2.475838333,-0.029504375000005387,0.06799999999897768
-2.476074368,-0.028960375000013867,0.06681249999786648
-2.476306051,-0.02842587500003123,0.21468749999999281
-2.476533458,-0.02670837500003224,0.26471875000407213
-2.476747125,-0.024590625000000838,0.05051562500252318
-2.47694385,-0.024186499999980876,0.05262499998970641
-2.477137342,-0.023765500000063458,0.04937500001222978
-2.477327466,-0.02337049999996584,0.33012499998966677
-2.47751443,-0.02072950000004997,0.03935937500925044
-2.477680266,-0.02041462499997614,0.04239062499638264
-2.477843583,-0.020075500000005266,0.043515624999261426
-2.478004187,-0.019727375000011368,0.039609374995241205
-2.478162006,-0.019410500000049614,0.39509375000845115
-2.47831729,-0.016249749999983756,0.02235937499736328
-2.478447288,-0.01607087500000495,0.025374999997080004
-2.478575855,-0.015867875000028422,0.02793750000093854
-2.478702798,-0.015644375000021037,0.4700781250024591
-2.478827953,-0.011883750000003449,0.09290624999890625
-2.478923023,-0.01114050000001261,0.010250000001555066
-2.479012147,-0.011058500000000216,0.013265625001272222
-2.479100615,-0.010952374999990097,0.49850000000184214
-2.479188234,-0.00696437499997757,0.0013906249901622677
-2.479243949,-0.006953250000056278,-0.0004531249889199413
-2.479299575,-0.006956874999967636,-0.0028281250050198065
-2.47935523,-0.0069795000000077816,0.5662812500035368
-2.479411066,-0.002449249999981998,0.056312499996442875
-2.47943066,-0.0019987500000107046,-0.006968750000676532
-2.47944665,-0.002054500000016086,-0.01324999999997934
-2.479463086,-0.002160500000015862,0.37528125000671453
-2.47948037,0.0008417500000361902,-0.0260625000053927
-2.479473636,0.0006332499999931641,-0.02582812499987795
-2.47946857,0.00042662499999425506,-0.02306250000002955
-2.479465157,0.00024212499999412093,0.038890624998221074
-2.47946322,0.0005532499999797171,-0.01815624999653501
-2.479458794,0.00040800000000751753,-0.015156249998110747
-2.47945553,0.00028675000002269875,-0.01581250000383759
-2.479453236,0.00016024999999206813,0.15389062500026765
