e,edot,e_next,edot_next,dt
-2.4293388399999998,0.11581182,-2.42847343,0.12176433,0.007999999999995566
-2.42847343,0.12176433,-2.427535295,0.12779498,0.007999999999995566
-2.427535295,0.12779498,-2.4265466,0.13405587,0.007999999999995566
-2.4265466,0.13405587,-2.425506085,0.1403739,0.007999999999995566
-2.425506085,0.1403739,-2.42441377,0.14666408,0.007999999999995566
-2.42441377,0.14666408,-2.42326996,0.15291657,0.007999999999995566
-2.42326996,0.15291657,-2.42205477,0.15935875,0.007999999999995566
-2.42205477,0.15935875,-2.4207865,0.16593829,0.007999999999995566
-2.4207865,0.16593829,-2.41946447,0.17260094,0.007999999999995566
-2.41946447,0.17260094,-2.4180882,0.17927156,0.007999999999995566
-2.4180882,0.17927156,-2.41662678,0.18584247,0.007999999999995566
-2.41662678,0.18584247,-2.415112376,0.192531,0.007999999999995566
-2.415112376,0.192531,-2.41354367,0.19937594,0.007999999999995566
-2.41354367,0.19937594,-2.41191977,0.20629899,0.007999999999995566
-2.41191977,0.20629899,-2.410212666,0.21315654,0.007999999999995566
-2.410212666,0.21315654,-2.40845168,0.21989587,0.007999999999995566
-2.40845168,0.21989587,-2.406636894,0.2267718,0.007999999999995566
-2.406636894,0.2267718,-2.404767156,0.2337491,0.007999999999995566
-2.404767156,0.2337491,-2.40282202,0.24075833,0.007999999999995566
-2.40282202,0.24075833,-2.400821686,0.24775837,0.007999999999995566
-2.400821686,0.24775837,-2.39875874,0.254594,0.007999999999995566
-2.39875874,0.254594,-2.39664182,0.26157558,0.007999999999995566
-2.39664182,0.26157558,-2.39444128,0.26866832,0.007999999999995566
-2.39444128,0.26866832,-2.39218539,0.27584437,0.007999999999995566
-2.39218539,0.27584437,-2.38987389,0.2829423,0.007999999999995566
-2.38987389,0.2829423,-2.38750759,0.28993464,0.007999999999995566
-2.38750759,0.28993464,-2.38505307,0.29706544,0.007999999999995566
-2.38505307,0.29706544,-2.38254315,0.30430427,0.007999999999995566
-2.38254315,0.30430427,-2.3799777,0.3114903,0.007999999999995566
-2.3799777,0.3114903,-2.377357125,0.31863612,0.007999999999995566
-2.377357125,0.31863612,-2.37463906,0.32567126,0.007999999999995566
-2.37463906,0.32567126,-2.37186748,0.33284354,0.007999999999995566
-2.37186748,0.33284354,-2.3690413,0.34004396,0.007999999999995566
-2.3690413,0.34004396,-2.36616004,0.34734932,0.007999999999995566
-2.36616004,0.34734932,-2.36317718,0.35465482,0.007999999999995566
-2.36317718,0.35465482,-2.36014065,0.3617456,0.007999999999995566
-2.36014065,0.3617456,-2.35705087,0.3689786,0.007999999999995566
-2.35705087,0.3689786,-2.35390618,0.37632984,0.007999999999995566
-2.35390618,0.37632984,-2.3507069,0.3835399,0.007999999999995566
-2.3507069,0.3835399,-2.34741145,0.3907679,0.007999999999995566
-2.34741145,0.3907679,-2.34406316,0.39784428,0.007999999999995566
-2.34406316,0.39784428,-2.3406624799999998,0.40500817,0.007999999999995566
-2.3406624799999998,0.40500817,-2.33720797,0.41232994,0.007999999999995566
-2.33720797,0.41232994,-2.33367097,0.41965443,0.007999999999995566
-2.33367097,0.41965443,-2.33008048,0.426851,0.007999999999995566
-2.33008048,0.426851,-2.32643768,0.4338719,0.007999999999995566
-2.32643768,0.4338719,-2.32274348,0.4409131,0.007999999999995566
-2.32274348,0.4409131,-2.31896716,0.44816744,0.007999999999995566
-2.31896716,0.44816744,-2.31513786,0.45540223,0.007999999999995566
-2.31513786,0.45540223,-2.31125584,0.4625504,0.007999999999995566
-2.31125584,0.4625504,-2.30732208,0.4695316,0.007999999999995566
-2.30732208,0.4695316,-2.30331302,0.4766309,0.007999999999995566
-2.30331302,0.4766309,-2.29925165,0.48385024,0.007999999999995566
-2.29925165,0.48385024,-2.29513738,0.49109223,0.007999999999995566
-2.29513738,0.49109223,-2.2909705,0.4982096,0.007999999999995566
-2.2909705,0.4982096,-2.28670919,0.5051866,0.007999999999995566
-2.28670919,0.5051866,-2.28239763,0.5122481,0.007999999999995566
-2.28239763,0.5122481,-2.27803469,0.51938885,0.007999999999995566
-2.27803469,0.51938885,-2.27361989,0.52657026,0.007999999999995566
-2.27361989,0.52657026,-2.2691122,0.5336942,0.007999999999995566
-2.2691122,0.5336942,-2.26455447,0.5406054,0.007999999999995566
-2.26455447,0.5406054,-2.25994757,0.5475694,0.007999999999995566
-2.25994757,0.5475694,-2.2552903,0.554645,0.007999999999995566
-2.2552903,0.554645,-2.25053924,0.5617609,0.007999999999995566
-2.25053924,0.5617609,-2.24573815,0.5688272,0.007999999999995566
-2.24573815,0.5688272,-2.24088788,0.57567996,0.007999999999995566
-2.24088788,0.57567996,-2.23598894,0.5826448,0.007999999999995566
-2.23598894,0.5826448,-2.23099345,0.5897735,0.007999999999995566
-2.23099345,0.5897735,-2.22594845,0.5968415,0.007999999999995566
-2.22594845,0.5968415,-2.2208541,0.60386616,0.007999999999995566
-2.2208541,0.60386616,-2.21571147,0.61064583,0.007999999999995566
-2.21571147,0.61064583,-2.21052134,0.61748284,0.007999999999995566
-2.21052134,0.61748284,-2.20523825,0.62444323,0.007999999999995566
-2.20523825,0.62444323,-2.19989955,0.6314763,0.007999999999995566
-2.19989955,0.6314763,-2.1945121,0.63850653,0.007999999999995566
-2.1945121,0.63850653,-2.18907675,0.6452754,0.007999999999995566
-2.18907675,0.6452754,-2.1835569,0.6521804,0.007999999999995566
-2.1835569,0.6521804,-2.17798913,0.6592061,0.007999999999995566
-2.17798913,0.6592061,-2.17237294,0.6662355,0.007999999999995566
-2.17237294,0.6662355,-2.16670865,0.6731278,0.007999999999995566
-2.16670865,0.6731278,-2.16096234,0.6798669,0.007999999999995566
-2.16096234,0.6798669,-2.15517032,0.68663114,0.007999999999995566
-2.15517032,0.68663114,-2.14933175,0.6934696,0.007999999999995566
-2.14933175,0.6934696,-2.14344633,0.7002847,0.007999999999995566
-2.14344633,0.7002847,-2.13747644,0.7069763,0.007999999999995566
-2.13747644,0.7069763,-2.13146156,0.71359646,0.007999999999995566
-2.13146156,0.71359646,-2.12540203,0.7202542,0.007999999999995566
-2.12540203,0.7202542,-2.11929643,0.7270522,0.007999999999995566
-2.11929643,0.7270522,-2.11307126,0.7337728,0.007999999999995566
-2.11307126,0.7337728,-2.10680223,0.74037415,0.007999999999995566
-2.10680223,0.74037415,-2.10049063,0.74670184,0.007999999999995566
-2.10049063,0.74670184,-2.09413844,0.75279915,0.007999999999995566
-2.09413844,0.75279915,-2.087694,0.7586614,0.007999999999995566
-2.087694,0.7586614,-2.08121353,0.7642506,0.007999999999995566
-2.08121353,0.7642506,-2.07469976,0.769453,0.007999999999995566
-2.07469976,0.769453,-2.06814915,0.7742081,0.007999999999995566
-2.06814915,0.7742081,-2.0615288,0.77860034,0.007999999999995566
-2.0615288,0.77860034,-2.0548848,0.7826947,0.007999999999995566
-2.0548848,0.7826947,-2.0482195,0.7864094,0.007999999999995566
-2.0482195,0.7864094,-2.04153568,0.7897773,0.007999999999995566
-2.04153568,0.7897773,-2.03478938,0.792705,0.007999999999995566
-2.03478938,0.792705,-2.02803165,0.7952758,0.007999999999995566
-2.02803165,0.7952758,-2.02126443,0.797624,0.007999999999995566
-2.02126443,0.797624,-2.0144899499999998,0.7995634,0.007999999999995566
-2.0144899499999998,0.7995634,-2.0077113,0.80109805,0.007999999999995566
-2.0077113,0.80109805,-2.0008992,0.8022912,0.007999999999995566
-2.0008992,0.8022912,-1.99408895,0.8031587,0.007999999999995566
-1.99408895,0.8031587,-1.9872828,0.8037235,0.007999999999995566
-1.9872828,0.8037235,-1.9804832,0.8038957,0.007999999999995566
-1.9804832,0.8038957,-1.97368187,0.8037635,0.007999999999995566
-1.97368187,0.8037635,-1.96689004,0.80324,0.007999999999995566
-1.96689004,0.80324,-1.9601128,0.8024571,0.007999999999995566
-1.9601128,0.8024571,-1.9533519,0.8014007,0.007999999999995566
-1.9533519,0.8014007,-1.94660985,0.79997206,0.007999999999995566
-1.94660985,0.79997206,-1.9398894,0.7981834,0.007999999999995566
-1.9398894,0.7981834,-1.9331928,0.7960917,0.007999999999995566
-1.9331928,0.7960917,-1.92652255,0.79366106,0.007999999999995566
-1.92652255,0.79366106,-1.91988367,0.791022,0.007999999999995566
-1.91988367,0.791022,-1.91327494,0.7880627,0.007999999999995566
-1.91327494,0.7880627,-1.9066988,0.7847653,0.007999999999995566
-1.9066988,0.7847653,-1.90015805,0.78109044,0.007999999999995566
-1.90015805,0.78109044,-1.89366543,0.77739257,0.007999999999995566
-1.89366543,0.77739257,-1.88720906,0.7737106,0.007999999999995566
-1.88720906,0.7737106,-1.8807887,0.7700621,0.007999999999995566
-1.8807887,0.7700621,-1.8744041999999999,0.7663669,0.007999999999995566
-1.8744041999999999,0.7663669,-1.868072,0.76258284,0.007999999999995566
-1.868072,0.76258284,-1.86177504,0.759086,0.007999999999995566
-1.86177504,0.759086,-1.8555101,0.7559995,0.007999999999995566
-1.8555101,0.7559995,-1.8492745,0.75313747,0.007999999999995566
-1.8492745,0.75313747,-1.843095,0.75026554,0.007999999999995566
-1.843095,0.75026554,-1.83694303,0.7474368,0.007999999999995566
-1.83694303,0.7474368,-1.83081746,0.7449104,0.007999999999995566
-1.83081746,0.7449104,-1.8247144,0.74287146,0.007999999999995566
-1.8247144,0.74287146,-1.8186583,0.7408825,0.007999999999995566
-1.8186583,0.7408825,-1.8126217,0.7388959,0.007999999999995566
-1.8126217,0.7388959,-1.8066048000000001,0.73686767,0.007999999999995566
-1.8066048000000001,0.73686767,-1.80060697,0.73511535,0.007999999999995566
-1.80060697,0.73511535,-1.79462516,0.7337027,0.007999999999995566
-1.79462516,0.7337027,-1.788684,0.7323917,0.007999999999995566
-1.788684,0.7323917,-1.782756,0.7311103,0.007999999999995566
-1.782756,0.7311103,-1.7768410000000001,0.72976905,0.007999999999995566
-1.7768410000000001,0.72976905,-1.77093935,0.7285481,0.007999999999995566
-1.77093935,0.7285481,-1.765076,0.7277677,0.007999999999995566
-1.765076,0.7277677,-1.7592202000000001,0.7270879,0.007999999999995566
-1.7592202000000001,0.7270879,-1.7533721,0.7262955,0.007999999999995566
-1.7533721,0.7262955,-1.74753267,0.72537863,0.007999999999995566
-1.74753267,0.72537863,-1.7417251999999999,0.72457606,0.007999999999995566
-1.7417251999999999,0.72457606,-1.7359239,0.7241156,0.007999999999995566
-1.7359239,0.7241156,-1.7301153500000002,0.72371423,0.007999999999995566
-1.7301153500000002,0.72371423,-1.7243118,0.7232019,0.007999999999995566
-1.7243118,0.7232019,-1.7185332,0.72256905,0.007999999999995566
-1.7185332,0.72256905,-1.7127599999999998,0.72214174,0.007999999999995566
-1.7127599999999998,0.72214174,-1.7069906000000001,0.72185355,0.007999999999995566
-1.7069906000000001,0.72185355,-1.7012238,0.7216845,0.007999999999995566
-1.7012238,0.7216845,-1.6954825,0.7213726,0.007999999999995566
-1.6954825,0.7213726,-1.6897446,0.7209275,0.007999999999995566
-1.6897446,0.7209275,-1.68401027,0.7206234,0.007999999999995566
-1.68401027,0.7206234,-1.67827773,0.72054756,0.007999999999995566
-1.67827773,0.72054756,-1.67255867,0.72047204,0.007999999999995566
-1.67255867,0.72047204,-1.6668406999999998,0.72026294,0.007999999999995566
-1.6668406999999998,0.72026294,-1.66112494,0.71992433,0.007999999999995566
-1.66112494,0.71992433,-1.65541196,0.71968865,0.007999999999995566
-1.65541196,0.71968865,-1.6497271,0.7196782,0.007999999999995566
-1.6497271,0.7196782,-1.6440418,0.7196367,0.007999999999995566
-1.6440418,0.7196367,-1.63835657,0.7194885,0.007999999999995566
-1.63835657,0.7194885,-1.6326725500000001,0.71921057,0.007999999999995566
-1.6326725500000001,0.71921057,-1.62701523,0.71902126,0.007999999999995566
-1.62701523,0.71902126,-1.6213578,0.7189181,0.007999999999995566
-1.6213578,0.7189181,-1.6156999,0.7188383,0.007999999999995566
-1.6156999,0.7188383,-1.61004186,0.71861607,0.007999999999995566
-1.61004186,0.71861607,-1.60438526,0.7182393,0.007999999999995566
-1.60438526,0.7182393,-1.5987507,0.7180158,0.007999999999995566
-1.5987507,0.7180158,-1.59311545,0.71796155,0.007999999999995566
-1.59311545,0.71796155,-1.587479,0.7179175,0.007999999999995566
-1.587479,0.7179175,-1.58184206,0.7176978,0.007999999999995566
-1.58184206,0.7176978,-1.57622755,0.7172929,0.007999999999995566
-1.57622755,0.7172929,-1.57061434,0.71697396,0.007999999999995566
-1.57061434,0.71697396,-1.565001,0.71682125,0.007999999999995566
-1.565001,0.71682125,-1.55938685,0.7166563,0.007999999999995566
-1.55938685,0.7166563,-1.55380225,0.7163499,0.007999999999995566
-1.55380225,0.7163499,-1.5482182500000001,0.7158523,0.007999999999995566
-1.5482182500000001,0.7158523,-1.54263544,0.715488,0.007999999999995566
-1.54263544,0.715488,-1.5370518,0.71541023,0.007999999999995566
-1.5370518,0.71541023,-1.5314912999999999,0.71530944,0.007999999999995566
-1.5314912999999999,0.71530944,-1.5259291,0.71508205,0.007999999999995566
-1.5259291,0.71508205,-1.5203651,0.71465,0.007999999999995566
-1.5203651,0.71465,-1.51480174,0.71428674,0.007999999999995566
-1.51480174,0.71428674,-1.5092652,0.7140207,0.007999999999995566
-1.5092652,0.7140207,-1.5037272000000002,0.7138075,0.007999999999995566
-1.5037272000000002,0.7138075,-1.4981878,0.7135331,0.007999999999995566
-1.4981878,0.7135331,-1.492648,0.71307975,0.007999999999995566
-1.492648,0.71307975,-1.4871242,0.71271753,0.007999999999995566
-1.4871242,0.71271753,-1.4815992,0.7124673,0.007999999999995566
-1.4815992,0.7124673,-1.4760729,0.7121792,0.007999999999995566
-1.4760729,0.7121792,-1.4705465,0.7117145,0.007999999999995566
-1.4705465,0.7117145,-1.4650273,0.7111758,0.007999999999995566
-1.4650273,0.7111758,-1.459509,0.7107431,0.007999999999995566
-1.459509,0.7107431,-1.4539901,0.71048903,0.007999999999995566
-1.4539901,0.71048903,-1.4484698,0.71028346,0.007999999999995566
-1.4484698,0.71028346,-1.4429604,0.70980155,0.007999999999995566
-1.4429604,0.70980155,-1.4374522,0.7091767,0.007999999999995566
-1.4374522,0.7091767,-1.4319456,0.7086904,0.007999999999995566
-1.4319456,0.7086904,-1.4264388,0.7083851,0.007999999999995566
-1.4264388,0.7083851,-1.4209313,0.7080403,0.007999999999995566
-1.4209313,0.7080403,-1.4154509,0.7075275,0.007999999999995566
-1.4154509,0.7075275,-1.4099712,0.7069482,0.007999999999995566
-1.4099712,0.7069482,-1.4044926,0.7064325,0.007999999999995566
-1.4044926,0.7064325,-1.3990138,0.7061181,0.007999999999995566
-1.3990138,0.7061181,-1.393534,0.7057835,0.007999999999995566
-1.393534,0.7057835,-1.3880543,0.70525724,0.007999999999995566
-1.3880543,0.70525724,-1.3825761,0.7046106,0.007999999999995566
-1.3825761,0.7046106,-1.3770998,0.7040658,0.007999999999995566
-1.3770998,0.7040658,-1.3716406,0.70368207,0.007999999999995566
-1.3716406,0.70368207,-1.3661811,0.7032389,0.007999999999995566
-1.3661811,0.7032389,-1.3607225,0.70267975,0.007999999999995566
-1.3607225,0.70267975,-1.3552656,0.7019545,0.007999999999995566
-1.3552656,0.7019545,-1.3498349,0.7012768,0.007999999999995566
-1.3498349,0.7012768,-1.3444048,0.7008213,0.007999999999995566
-1.3444048,0.7008213,-1.3389751,0.70027757,0.007999999999995566
-1.3389751,0.70027757,-1.3335466,0.69965136,0.007999999999995566
-1.3335466,0.69965136,-1.328142,0.69888294,0.007999999999995566
-1.328142,0.69888294,-1.3227398,0.69811046,0.007999999999995566
-1.3227398,0.69811046,-1.317339,0.69761115,0.007999999999995566
-1.317339,0.69761115,-1.3119385,0.6970075,0.007999999999995566
-1.3119385,0.6970075,-1.3065394,0.6963498,0.007999999999995566
-1.3065394,0.6963498,-1.3011425,0.6955197,0.007999999999995566
-1.3011425,0.6955197,-1.2957488,0.69473624,0.007999999999995566
-1.2957488,0.69473624,-1.2903574,0.6941278,0.007999999999995566
-1.2903574,0.6941278,-1.2849828,0.6934923,0.007999999999995566
-1.2849828,0.6934923,-1.27961,0.69279927,0.007999999999995566
-1.27961,0.69279927,-1.2742255,0.6919296,0.007999999999995566
-1.2742255,0.6919296,-1.2688448,0.6911207,0.007999999999995566
-1.2688448,0.6911207,-1.2634919,0.6904596,0.007999999999995566
-1.2634919,0.6904596,-1.2581409,0.68971276,0.007999999999995566
-1.2581409,0.68971276,-1.2527927,0.6889278,0.007999999999995566
-1.2527927,0.6889278,-1.2474476,0.68803936,0.007999999999995566
-1.2474476,0.68803936,-1.2421066,0.6871958,0.007999999999995566
-1.2421066,0.6871958,-1.2367917,0.6865976,0.007999999999995566
-1.2367917,0.6865976,-1.2314782,0.68588626,0.007999999999995566
-1.2314782,0.68588626,-1.2261672,0.68508756,0.007999999999995566
-1.2261672,0.68508756,-1.2208594,0.68413246,0.007999999999995566
-1.2208594,0.68413246,-1.2155755,0.68323517,0.007999999999995566
-1.2155755,0.68323517,-1.2102939,0.68250155,0.007999999999995566
-1.2102939,0.68250155,-1.2050143,0.6817738,0.007999999999995566
-1.2050143,0.6817738,-1.1997374,0.68089,0.007999999999995566
-1.1997374,0.68089,-1.1944968,0.6798682,0.007999999999995566
-1.1944968,0.6798682,-1.1892596,0.6789183,0.007999999999995566
-1.1892596,0.6789183,-1.1840252,0.6781561,0.007999999999995566
-1.1840252,0.6781561,-1.1787926,0.67735606,0.007999999999995566
-1.1787926,0.67735606,-1.1735889,0.67643094,0.007999999999995566
-1.1735889,0.67643094,-1.1683884,0.67537045,0.007999999999995566
-1.1683884,0.67537045,-1.1631918,0.6743958,0.007999999999995566
-1.1631918,0.6743958,-1.157998,0.67355317,0.007999999999995566
-1.157998,0.67355317,-1.1528159,0.67274934,0.007999999999995566
-1.1528159,0.67274934,-1.1476363,0.6718257,0.007999999999995566
-1.1476363,0.6718257,-1.1424603,0.6707811,0.007999999999995566
-1.1424603,0.6707811,-1.1372885,0.66977644,0.007999999999995566
-1.1372885,0.66977644,-1.1321262,0.6688657,0.007999999999995566
-1.1321262,0.6688657,-1.1269667,0.66800785,0.007999999999995566
-1.1269667,0.66800785,-1.1218107,0.66698456,0.007999999999995566
-1.1218107,0.66698456,-1.1166592,0.66585225,0.007999999999995566
-1.1166592,0.66585225,-1.1115329,0.6648185,0.007999999999995566
-1.1115329,0.6648185,-1.1064095,0.6639732,0.007999999999995566
-1.1064095,0.6639732,-1.101289,0.66306514,0.007999999999995566
-1.101289,0.66306514,-1.096172,0.6620504,0.007999999999995566
-1.096172,0.6620504,-1.091081,0.66092175,0.007999999999995566
-1.091081,0.66092175,-1.0859942,0.65989363,0.007999999999995566
-1.0859942,0.65989363,-1.0809107,0.65902305,0.007999999999995566
-1.0809107,0.65902305,-1.0758177,0.6581137,0.007999999999995566
-1.0758177,0.6581137,-1.0707285,0.6571054,0.007999999999995566
-1.0707285,0.6571054,-1.0656545,0.6559671,0.007999999999995566
-1.0656545,0.6559671,-1.0605855,0.65491265,0.007999999999995566
-1.0605855,0.65491265,-1.0555207,0.6539633,0.007999999999995566
-1.0555207,0.6539633,-1.0504591,0.6530557,0.007999999999995566
-1.0504591,0.6530557,-1.0453957,0.6519461,0.007999999999995566
-1.0453957,0.6519461,-1.0403382,0.65070796,0.007999999999995566
-1.0403382,0.65070796,-1.035287,0.6495669,0.007999999999995566
-1.035287,0.6495669,-1.030241,0.64858997,0.007999999999995566
-1.030241,0.64858997,-1.0252016,0.6475145,0.007999999999995566
-1.0252016,0.6475145,-1.0201682,0.64629906,0.007999999999995566
-1.0201682,0.64629906,-1.0151411,0.64512223,0.007999999999995566
-1.0151411,0.64512223,-1.010121,0.6439074,0.007999999999995566
-1.010121,0.6439074,-1.0051167,0.6428884,0.007999999999995566
-1.0051167,0.6428884,-1.0001086,0.64189076,0.007999999999995566
-1.0001086,0.64189076,-0.9951067,0.6406416,0.007999999999995566
-0.9951067,0.6406416,-0.9901123999999999,0.63931286,0.007999999999995566
-0.9901123999999999,0.63931286,-0.9851352,0.63805884,0.007999999999995566
-0.9851352,0.63805884,-0.9801643,0.63700557,0.007999999999995566
-0.9801643,0.63700557,-0.9751989999999999,0.6359566,0.007999999999995566
-0.9751989999999999,0.6359566,-0.9702398999999999,0.63474023,0.007999999999995566
-0.9702398999999999,0.63474023,-0.9652797,0.633407,0.007999999999995566
-0.9652797,0.633407,-0.9603279,0.6320794,0.007999999999995566
-0.9603279,0.6320794,-0.9553834999999999,0.6309607,0.007999999999995566
-0.9553834999999999,0.6309607,-0.9504459000000001,0.62982756,0.007999999999995566
-0.9504459000000001,0.62982756,-0.9455013000000001,0.6285784,0.007999999999995566
-0.9455013000000001,0.6285784,-0.9405657999999999,0.6271533,0.007999999999995566
-0.9405657999999999,0.6271533,-0.9356399,0.625839,0.007999999999995566
-0.9356399,0.625839,-0.9307216,0.6247562,0.007999999999995566
-0.9307216,0.6247562,-0.9257956,0.62365025,0.007999999999995566
-0.9257956,0.62365025,-0.9208778,0.62238175,0.007999999999995566
-0.9208778,0.62238175,-0.9159695000000001,0.620996,0.007999999999995566
-0.9159695000000001,0.620996,-0.9110708000000001,0.6197248,0.007999999999995566
-0.9110708000000001,0.6197248,-0.9061805,0.61861587,0.007999999999995566
-0.9061805,0.61861587,-0.9012789000000001,0.61742836,0.007999999999995566
-0.9012789000000001,0.61742836,-0.8963865,0.6161272,0.007999999999995566
-0.8963865,0.6161272,-0.8914884000000001,0.6147049,0.007999999999995566
-0.8914884000000001,0.6147049,-0.8866016999999999,0.6132939,0.007999999999995566
-0.8866016999999999,0.6132939,-0.8817047,0.6121061,0.007999999999995566
-0.8817047,0.6121061,-0.8768178,0.6108319,0.007999999999995566
-0.8768178,0.6108319,-0.8719421999999999,0.60941714,0.007999999999995566
-0.8719421999999999,0.60941714,-0.8670785000000001,0.6078745,0.007999999999995566
-0.8670785000000001,0.6078745,-0.8622143,0.6064168,0.007999999999995566
-0.8622143,0.6064168,-0.8573618999999999,0.60508525,0.007999999999995566
-0.8573618999999999,0.60508525,-0.852517,0.60371834,0.007999999999995566
-0.852517,0.60371834,-0.8476840999999999,0.60229105,0.007999999999995566
-0.8476840999999999,0.60229105,-0.8428646,0.6007006,0.007999999999995566
-0.8428646,0.6007006,-0.8380584,0.5992322,0.007999999999995566
-0.8380584,0.5992322,-0.8332639,0.59787095,0.007999999999995566
-0.8332639,0.59787095,-0.828481,0.5965111,0.007999999999995566
-0.828481,0.5965111,-0.823717,0.5949982,0.007999999999995566
-0.823717,0.5949982,-0.8189591,0.59340656,0.007999999999995566
-0.8189591,0.59340656,-0.8142145000000001,0.59184957,0.007999999999995566
-0.8142145000000001,0.59184957,-0.809482,0.5904937,0.007999999999995566
-0.809482,0.5904937,-0.8047626999999999,0.5891337,0.007999999999995566
-0.8047626999999999,0.5891337,-0.8000559,0.58753985,0.007999999999995566
-0.8000559,0.58753985,-0.7953625,0.5859193,0.007999999999995566
-0.7953625,0.5859193,-0.7906820000000001,0.58441526,0.007999999999995566
-0.7906820000000001,0.58441526,-0.786016,0.58304775,0.007999999999995566
-0.786016,0.58304775,-0.7813524999999999,0.5815541,0.007999999999995566
-0.7813524999999999,0.5815541,-0.776702,0.57994825,0.007999999999995566
-0.776702,0.57994825,-0.7720654,0.5782271,0.007999999999995566
-0.7720654,0.5782271,-0.7674529999999999,0.5765545,0.007999999999995566
-0.7674529999999999,0.5765545,-0.7628533,0.5750985,0.007999999999995566
-0.7628533,0.5750985,-0.7582656000000001,0.5735927,0.007999999999995566
-0.7582656000000001,0.5735927,-0.7536906000000001,0.57197785,0.007999999999995566
-0.7536906000000001,0.57197785,-0.7491292,0.5702774,0.007999999999995566
-0.7491292,0.5702774,-0.7445946000000001,0.56860185,0.007999999999995566
-0.7445946000000001,0.56860185,-0.7400724999999999,0.56711334,0.007999999999995566
-0.7400724999999999,0.56711334,-0.7355621000000001,0.5656167,0.007999999999995566
-0.7355621000000001,0.5656167,-0.7310638,0.56404227,0.007999999999995566
-0.7310638,0.56404227,-0.7265974,0.56233,0.007999999999995566
-0.7265974,0.56233,-0.7221439999999999,0.560656,0.007999999999995566
-0.7221439999999999,0.560656,-0.7177027,0.5591631,0.007999999999995566
-0.7177027,0.5591631,-0.7132729,0.5576366,0.007999999999995566
-0.7132729,0.5576366,-0.7088782,0.55601084,0.007999999999995566
-0.7088782,0.55601084,-0.7044954000000001,0.55434245,0.007999999999995566
-0.7044954000000001,0.55434245,-0.7001259,0.55241305,0.007999999999995566
-0.7001259,0.55241305,-0.6957715,0.55033904,0.007999999999995566
-0.6957715,0.55033904,-0.691435,0.5479996,0.007999999999995566
-0.691435,0.5479996,-0.6871172999999999,0.54540807,0.007999999999995566
-0.6871172999999999,0.54540807,-0.6828110000000001,0.5425467,0.007999999999995566
-0.6828110000000001,0.5425467,-0.6785277999999999,0.5393906,0.007999999999995566
-0.6785277999999999,0.5393906,-0.6742693,0.5359181,0.007999999999995566
-0.6742693,0.5359181,-0.6700387999999999,0.5321552,0.007999999999995566
-0.6700387999999999,0.5321552,-0.6658393,0.52803874,0.007999999999995566
-0.6658393,0.52803874,-0.661673,0.523711,0.007999999999995566
-0.661673,0.523711,-0.6575432999999999,0.519079,0.007999999999995566
-0.6575432999999999,0.519079,-0.6534513,0.51411486,0.007999999999995566
-0.6534513,0.51411486,-0.6493933999999999,0.5088265,0.007999999999995566
-0.6493933999999999,0.5088265,-0.6453785000000001,0.50331163,0.007999999999995566
-0.6453785000000001,0.50331163,-0.6414101999999999,0.49760032,0.007999999999995566
-0.6414101999999999,0.49760032,-0.637488,0.49161342,0.007999999999995566
-0.637488,0.49161342,-0.6336149,0.48522016,0.007999999999995566
-0.6336149,0.48522016,-0.6297938000000001,0.47845367,0.007999999999995566
-0.6297938000000001,0.47845367,-0.6260505999999999,0.4714094,0.007999999999995566
-0.6260505999999999,0.4714094,-0.6223586999999999,0.46421456,0.007999999999995566
-0.6223586999999999,0.46421456,-0.6187242,0.4567444,0.007999999999995566
-0.6187242,0.4567444,-0.6151499,0.44895875,0.007999999999995566
-0.6151499,0.44895875,-0.6116382,0.44084847,0.007999999999995566
-0.6116382,0.44084847,-0.6082316999999999,0.4323457,0.007999999999995566
-0.6082316999999999,0.4323457,-0.6048921,0.42367715,0.007999999999995566
-0.6048921,0.42367715,-0.6016208000000001,0.4147511,0.007999999999995566
-0.6016208000000001,0.4147511,-0.5984205,0.4055075,0.007999999999995566
-0.5984205,0.4055075,-0.5953287,0.39597654,0.007999999999995566
-0.5953287,0.39597654,-0.592312,0.3861272,0.007999999999995566
-0.592312,0.3861272,-0.5893725000000001,0.37610295,0.007999999999995566
-0.5893725000000001,0.37610295,-0.5865113,0.36579713,0.007999999999995566
-0.5865113,0.36579713,-0.583769,0.3552035,0.007999999999995566
-0.583769,0.3552035,-0.5811086999999999,0.34441084,0.007999999999995566
-0.5811086999999999,0.34441084,-0.5785321000000001,0.33351383,0.007999999999995566
-0.5785321000000001,0.33351383,-0.5760268,0.32270792,0.007999999999995566
-0.5760268,0.32270792,-0.5736607,0.3121083,0.007999999999995566
-0.5736607,0.3121083,-0.5713748000000001,0.30168477,0.007999999999995566
-0.5713748000000001,0.30168477,-0.5691672999999999,0.29154065,0.007999999999995566
-0.5691672999999999,0.29154065,-0.5670356000000001,0.28179398,0.007999999999995566
-0.5670356000000001,0.28179398,-0.5650538,0.27236938,0.007999999999995566
-0.5650538,0.27236938,-0.5631406999999999,0.26322863,0.007999999999995566
-0.5631406999999999,0.26322863,-0.561294,0.25452086,0.007999999999995566
-0.561294,0.25452086,-0.5595098999999999,0.24616161,0.007999999999995566
-0.5595098999999999,0.24616161,-0.5578657,0.2381347,0.007999999999995566
-0.5578657,0.2381347,-0.5562776,0.2304605,0.007999999999995566
